customer_id,signup_date,last_active,country,subscription_tier,monthly_spend,support_tickets,churn,source
30044cbd-aadf-4309-acee-fcde33f24311,2024-02-22,2025-02-25,Monaco,Pro,153.07,5,0,synthetic_saas
e855709a-99c7-4829-8731-bbfd92c874b7,2023-06-04,2025-02-04,Lao People's Democratic Republic,Basic,193.11,7,0,synthetic_saas
c75689ca-808c-4f9d-a20d-b37622a5f2eb,2024-03-21,2024-04-27,Western Sahara,Pro,9.11,8,0,synthetic_saas
2cfad156-382d-44f0-ae3a-eb401de0714e,2024-03-30,2024-09-09,Kuwait,Pro,36.17,4,1,synthetic_saas
e9e93bec-6178-4ddb-a620-29592d4fca5b,2023-07-02,2025-03-12,Bosnia and Herzegovina,Pro,146.98,5,1,synthetic_saas
522fc93e-abf1-45a4-aa62-b0b4236bf153,2024-04-01,2024-09-26,Senegal,Basic,46.95,2,1,synthetic_saas
1b41189e-1203-40f8-90f6-784c0b184a6b,2023-04-28,2024-08-07,Iraq,Enterprise,95.71,0,0,synthetic_saas
606b26bc-c75c-4b64-b5b2-9f0539168fd9,2023-11-17,2024-04-16,Mauritania,Pro,73.95,5,0,synthetic_saas
0f2797f7-e5e7-43eb-8ead-ed10fd0789c4,2024-03-19,2024-07-12,Uruguay,Basic,173.89,4,0,synthetic_saas
a61fb926-2ae5-4938-9021-3b7fd7fac575,2023-07-12,2024-06-02,Portugal,Enterprise,142.46,4,0,synthetic_saas
d37f17e3-21d5-4f9d-a3c5-65ffe7120f2e,2024-04-03,2025-01-17,Ireland,Basic,140.71,2,1,synthetic_saas
b188d4eb-9912-4657-8220-31cc579bc7e9,2023-07-17,2024-10-15,Saint Martin,Enterprise,29.64,2,0,synthetic_saas
e9536de0-0908-44db-b473-c70665f123ae,2023-07-18,2024-12-21,Norfolk Island,Basic,8.04,4,1,synthetic_saas
687c068a-4f8d-4ca6-a3c7-19ce4367edd7,2023-06-12,2024-06-19,Namibia,Basic,141.32,3,1,synthetic_saas
4cf84951-d335-4181-bb78-5d2d0f77a375,2024-01-15,2024-08-14,Saint Vincent and the Grenadines,Enterprise,34.56,0,0,synthetic_saas
7cbf6d03-1cce-435a-8ce5-4ad2206f38da,2024-03-04,2025-01-17,Saint Barthelemy,Enterprise,145.22,5,0,synthetic_saas
8d292cba-3831-46c9-89ef-15041e32cd10,2023-06-21,2024-07-15,Jamaica,Basic,18.68,5,1,synthetic_saas
b469ecb5-b355-43da-bc95-01e8f6d568d1,2023-07-28,2024-09-12,Comoros,Basic,108.68,4,0,synthetic_saas
f8e87c4a-40cd-4f6c-b615-b0f38829ebf1,2024-01-24,2025-01-31,Estonia,Pro,15.11,6,0,synthetic_saas
66d187d3-344f-40e9-b769-d066a7eaaefd,2023-12-06,2024-11-27,Seychelles,Enterprise,31.36,2,0,synthetic_saas
ab042582-b07f-4c53-b97b-80be0322cd76,2023-08-21,2024-11-29,Central African Republic,Enterprise,173.51,10,0,synthetic_saas
0d650f8a-2e61-481d-9c8b-812a66f37c38,2023-12-21,2024-07-01,Argentina,Basic,58.73,6,0,synthetic_saas
06187dea-ae17-4103-a8d1-9de1229ac802,2024-03-31,2024-04-15,Serbia,Free,57.52,7,0,synthetic_saas
f847609e-fe5d-4194-9892-8144fd3f03d4,2023-09-01,2024-10-16,Kazakhstan,Free,97.99,10,0,synthetic_saas
ed555c33-ea8f-44f2-944f-ed5df73b8cf2,2023-04-23,2024-11-19,Turkey,Pro,65.58,4,1,synthetic_saas
8d960bab-93fd-4bbf-82de-22c502a25aed,2024-01-14,2024-05-26,Falkland Islands (Malvinas),Free,18.0,10,1,synthetic_saas
bd22fd9f-a0cf-4691-bb00-76e297745416,2024-01-23,2024-12-20,Mongolia,Pro,163.17,9,0,synthetic_saas
46858d72-6138-44c9-844c-96ae886b6144,2024-03-22,2024-12-20,Libyan Arab Jamahiriya,Free,47.3,0,0,synthetic_saas
4885bf92-70d1-446d-8397-75b8b570be1a,2023-06-28,2024-04-20,Palau,Free,167.31,10,0,synthetic_saas
e3125293-a3cd-4606-b373-e30d0bd22adf,2023-08-30,2024-11-05,Burundi,Pro,49.8,7,0,synthetic_saas
e6dd6366-106b-46f4-bf3d-e96f1a495d3b,2023-10-09,2024-04-07,Belarus,Enterprise,51.93,10,0,synthetic_saas
55f90658-20a2-44cc-994a-5e8bd05de9fe,2023-09-14,2025-03-30,Myanmar,Enterprise,101.67,6,0,synthetic_saas
1228abbb-2bfb-4a4b-a53c-28c077a7b868,2023-11-16,2024-04-17,Cook Islands,Basic,152.21,2,0,synthetic_saas
89796911-7dfd-4509-9020-719b2f9c8911,2023-08-12,2024-11-15,Albania,Pro,151.04,2,0,synthetic_saas
e7351e1f-8b81-465b-9a13-ebad3b4ebb29,2023-12-23,2024-11-21,Latvia,Pro,92.47,6,0,synthetic_saas
42b0ddce-c6d5-4a99-8598-1d95049e6a4f,2023-04-30,2024-09-12,Armenia,Free,175.61,8,0,synthetic_saas
c722a8a5-586e-4681-add8-624c283b002b,2023-06-13,2024-08-15,Niger,Basic,179.25,6,0,synthetic_saas
92d28634-d6ee-41c7-a486-08e8b48539ca,2023-09-05,2025-01-08,Japan,Basic,33.04,8,1,synthetic_saas
0af9f69b-1574-4ceb-94d0-b1910a78d56e,2024-03-16,2024-09-08,Argentina,Pro,184.16,7,0,synthetic_saas
30a4adbb-2922-46ae-a391-ca5b2079fea7,2023-09-21,2024-07-03,Barbados,Basic,43.49,7,0,synthetic_saas
884474c4-8a18-4ce6-99bc-82d46c7eb786,2023-04-09,2025-02-11,Malaysia,Basic,38.48,1,0,synthetic_saas
7d74d15b-eed9-4e0d-aaa4-cf9102f21cb2,2024-01-09,2025-04-01,Saint Martin,Enterprise,12.22,9,0,synthetic_saas
0659cacf-ba85-41e7-bd56-4928edf83738,2023-09-20,2024-11-06,Uganda,Free,160.64,4,0,synthetic_saas
1c04d6e3-b7fc-4d29-a9b0-bfa01ed8ddf9,2023-11-01,2025-03-19,French Polynesia,Free,3.91,7,0,synthetic_saas
89535f63-da99-474b-9c8d-3d822d045a30,2023-06-07,2024-09-02,Grenada,Enterprise,163.22,6,0,synthetic_saas
5503a5b0-2dd4-4e6c-a07e-36b0feaa6afa,2023-07-16,2024-06-14,Holy See (Vatican City State),Pro,166.1,5,1,synthetic_saas
a1bfef17-6409-4643-b4d9-3c36f0aa2cb0,2023-08-26,2024-05-31,French Southern Territories,Pro,25.33,5,0,synthetic_saas
e9054487-ba96-4797-aa3a-9bb48a0e48ab,2024-03-02,2024-08-29,Brazil,Pro,116.53,1,0,synthetic_saas
d8cf33ef-c31f-471c-aacb-10998bc64cf9,2024-02-03,2024-09-18,Taiwan,Basic,97.02,5,0,synthetic_saas
7ad5c326-6bcf-442d-9dd1-9cad246d4b0c,2024-02-10,2024-09-28,Czech Republic,Enterprise,91.95,8,0,synthetic_saas
afeb7660-aeab-47b3-9121-175256f1a3ed,2023-06-13,2024-12-04,Luxembourg,Pro,2.31,8,0,synthetic_saas
f1a27c9a-249e-4198-bd98-0269d5925aea,2023-05-25,2024-06-23,Switzerland,Free,59.63,9,1,synthetic_saas
313b29ad-a9c0-4f9e-8a5e-c69eb324490e,2024-02-14,2024-12-15,New Caledonia,Pro,36.27,2,0,synthetic_saas
32fe2076-6d45-454d-a5b7-3dc9ed45832e,2023-04-11,2024-11-04,Jersey,Pro,18.73,3,0,synthetic_saas
2c605f2f-d440-48e4-aeb6-e3a0db2b67fa,2023-06-27,2024-05-08,Albania,Basic,54.36,5,1,synthetic_saas
607afb83-dda2-4983-8e95-3c0433762a43,2024-03-15,2024-04-20,Paraguay,Basic,173.51,10,0,synthetic_saas
658c5914-4617-471a-b4c9-f41c3e15bbf5,2023-11-03,2025-04-04,Marshall Islands,Pro,182.85,10,0,synthetic_saas
e8766869-6aec-4617-8eb0-13c1e0f5649d,2023-09-18,2024-06-11,India,Enterprise,152.16,0,0,synthetic_saas
99bf3474-6c83-4510-b51f-4536c3656055,2023-06-03,2024-06-12,Bhutan,Basic,33.23,1,0,synthetic_saas
77184b90-f301-4523-a60a-b0dd5585b81c,2024-04-01,2025-01-26,El Salvador,Free,44.18,0,0,synthetic_saas
d4ce98e1-a17a-4ba3-8f72-021d5344d05d,2024-03-05,2024-10-14,Cape Verde,Free,17.57,7,0,synthetic_saas
236caaf5-ec02-4254-adff-74888c276b59,2023-07-13,2025-03-01,Madagascar,Pro,181.49,8,0,synthetic_saas
7bead9db-2bc8-42fd-91cd-8a4acd9d3b5d,2023-09-16,2024-05-02,Spain,Enterprise,143.97,2,0,synthetic_saas
c5c60f39-5a36-4fd3-bfc7-f70bac1afc79,2023-04-25,2024-04-05,Tunisia,Free,149.63,2,0,synthetic_saas
1bcf1669-5572-4829-94fd-a956d88f7be5,2024-02-14,2024-06-06,New Zealand,Pro,154.74,4,0,synthetic_saas
85aeb8fe-dc7f-4a46-9735-c6d62b9802c2,2023-07-15,2024-05-27,Korea,Enterprise,122.68,0,0,synthetic_saas
8ad7995a-b73c-4302-a724-02207e6ba63a,2023-06-29,2024-05-21,Rwanda,Free,178.64,7,1,synthetic_saas
aad70717-102e-4d72-8b46-4fad5de7e908,2023-11-01,2024-08-19,Algeria,Basic,118.07,2,0,synthetic_saas
8bda1eab-1721-4301-abdf-0f732916c383,2024-01-22,2024-12-16,Palestinian Territory,Free,27.82,3,0,synthetic_saas
34c7ab5b-48dd-47cf-ad40-6c13f74ddb5a,2023-06-07,2024-07-29,Norfolk Island,Enterprise,110.05,10,0,synthetic_saas
336cd4cf-44b1-499c-b47f-abf72815a0b7,2023-06-12,2024-11-12,Mexico,Enterprise,96.07,1,1,synthetic_saas
888260bf-b3de-444e-9f86-3721f154a349,2023-05-07,2025-03-19,Argentina,Basic,73.5,4,0,synthetic_saas
41817277-9db5-4412-94a2-c4ae2aa030ad,2023-10-31,2024-06-06,Madagascar,Free,138.97,3,0,synthetic_saas
5335fd11-5bec-429d-8905-6541ae72ac18,2024-01-22,2025-02-04,Puerto Rico,Free,169.1,3,0,synthetic_saas
bf1adbbc-10d3-43fa-a13f-ed467682fdfc,2023-09-15,2024-12-14,Monaco,Basic,136.43,4,0,synthetic_saas
87609a0d-2dae-4f61-ae2d-4297a12bbcdb,2023-11-19,2024-10-28,Norfolk Island,Free,185.71,3,0,synthetic_saas
51defb11-9b4f-4692-ba0e-ae0f81a4eff8,2024-01-04,2024-09-06,Northern Mariana Islands,Pro,126.81,4,0,synthetic_saas
32ee5fd3-3692-4b4c-9104-8b18f1dd1205,2023-05-06,2025-02-01,Niger,Pro,172.21,6,1,synthetic_saas
e2ed8fbb-d41b-48e8-9bb7-3dd443f1857f,2023-07-19,2025-02-18,Indonesia,Enterprise,86.27,4,1,synthetic_saas
1f5869f6-4c31-47dc-83e3-2ba33fa35a7d,2023-10-15,2024-10-07,Korea,Pro,100.48,7,0,synthetic_saas
7df52904-3e31-4c33-ab79-e1b2713e7b33,2023-04-09,2024-07-19,Malaysia,Pro,178.76,3,0,synthetic_saas
0af07349-fc19-4dac-a24f-cddfc4934cda,2023-10-31,2024-07-10,Western Sahara,Pro,45.6,3,0,synthetic_saas
577e3496-d2e4-4313-8c45-b8f403e180e5,2023-10-19,2024-10-01,Canada,Enterprise,66.83,9,0,synthetic_saas
cd433fb6-95cd-4441-bd15-19c20e29e456,2023-05-11,2024-10-04,Afghanistan,Enterprise,115.95,3,0,synthetic_saas
0ff5e615-714b-4139-9ccb-d26d1ef3f093,2024-01-15,2025-02-18,Falkland Islands (Malvinas),Basic,34.04,5,0,synthetic_saas
2b8caf3b-aae6-45cd-bfcb-b1785abaddae,2023-07-26,2024-09-07,Venezuela,Enterprise,168.8,5,0,synthetic_saas
039b34b2-ddd5-437b-b31d-82aa0efb7fbc,2024-02-20,2024-11-21,Korea,Enterprise,139.69,10,0,synthetic_saas
7e184be9-4562-4113-a43e-40d4bf7f72b8,2023-07-21,2025-04-01,Kiribati,Free,13.26,10,0,synthetic_saas
b68ef09c-b89e-4ae2-9614-0aa7129fe713,2024-03-30,2024-07-14,Cambodia,Enterprise,180.21,3,1,synthetic_saas
ecfc9339-1d3f-48b0-be88-f8f3a6d8da3c,2023-09-07,2024-04-30,Zambia,Basic,3.07,2,0,synthetic_saas
448b9ff2-267d-42bf-9784-3a1744d4802f,2023-08-04,2024-10-16,Martinique,Enterprise,0.27,5,0,synthetic_saas
2cfcc415-f499-4f65-9fc0-7dc1831e9212,2023-11-15,2024-08-17,Cook Islands,Enterprise,31.46,0,1,synthetic_saas
d8ad09df-730e-4902-ada9-348a16081cb7,2024-01-04,2025-03-07,Panama,Pro,90.58,9,0,synthetic_saas
da2ec067-20ca-4453-9052-890fbc27dd49,2023-12-30,2024-12-25,Bahrain,Free,82.5,1,0,synthetic_saas
0a84d242-5771-4ba5-b210-6a613ac774e8,2023-08-20,2024-08-17,Svalbard & Jan Mayen Islands,Free,163.54,7,0,synthetic_saas
026ddceb-5250-4ffe-a2fd-b33d5fd1d3af,2023-08-08,2025-03-09,Philippines,Pro,151.68,0,1,synthetic_saas
8ac680bb-4fe8-4731-9b8d-d0ea02014f34,2023-06-16,2024-09-13,Saint Vincent and the Grenadines,Free,83.52,8,0,synthetic_saas
1253a837-a971-4afe-937a-cd413603bc03,2024-03-29,2025-01-20,Turks and Caicos Islands,Free,39.76,6,0,synthetic_saas
46d4fc8f-6a55-46b9-a0aa-a047732b9b61,2023-12-26,2025-02-13,Paraguay,Enterprise,26.22,0,1,synthetic_saas
62d31d4a-de8b-49e7-8a1e-f34a340a7be8,2024-04-01,2024-10-01,Palestinian Territory,Basic,1.44,5,0,synthetic_saas
25c74f1f-1938-42f3-986c-93b4d458ac3d,2023-04-28,2024-08-15,Puerto Rico,Basic,102.36,8,1,synthetic_saas
1de9a7a5-6d5b-45c0-a739-34180902b694,2023-12-26,2024-04-07,United States Virgin Islands,Enterprise,121.85,6,0,synthetic_saas
238d4701-37b9-4595-9522-14c4ae9b565a,2023-05-25,2025-02-11,Greece,Enterprise,54.72,0,0,synthetic_saas
8d1baee2-9252-47c3-a7c2-c145768807ab,2023-06-11,2025-03-17,Peru,Enterprise,96.63,10,0,synthetic_saas
4f92c429-5696-47c0-ac9d-a1565ddaa2bc,2023-12-08,2024-12-07,Pakistan,Pro,25.29,1,1,synthetic_saas
0b9abd47-6384-4f80-a53f-a3860c664d2c,2024-03-20,2024-11-19,Guatemala,Pro,124.22,6,1,synthetic_saas
bf1258ff-4478-4444-81fa-e3cf5c6c33f0,2024-01-01,2025-02-10,Latvia,Enterprise,88.86,0,1,synthetic_saas
b4b31092-3ed1-4851-b9d1-a55de8e31f04,2024-01-25,2025-01-18,Montserrat,Free,50.34,8,0,synthetic_saas
c788f3fa-3d9e-4aee-8d06-0665f3815c7d,2023-07-15,2025-03-16,Saint Lucia,Pro,73.55,2,1,synthetic_saas
ca51b956-6142-4d73-a040-67eb87739e18,2023-10-25,2024-10-25,Greenland,Basic,185.92,8,0,synthetic_saas
30ad843d-0d08-47c5-a0ef-46a7e7d8edab,2023-08-10,2025-03-13,Vanuatu,Pro,190.42,7,1,synthetic_saas
a93bba5d-6344-4370-a1cd-56f1cc474e1e,2023-10-17,2025-03-27,Netherlands Antilles,Enterprise,92.16,2,1,synthetic_saas
9f6888ae-46e7-4570-ac2a-f5e5d5e6684d,2023-07-23,2024-11-19,Belize,Pro,38.75,6,1,synthetic_saas
92e763c2-858e-4366-a4bf-96f642eb83f5,2023-12-16,2025-03-29,Central African Republic,Basic,112.22,1,0,synthetic_saas
4754c813-2319-45e4-b6ac-64acd4ed1650,2024-02-22,2024-12-09,Dominica,Enterprise,175.78,4,0,synthetic_saas
217f0260-55ea-4de4-8231-70c43b461960,2024-03-20,2024-10-31,Malaysia,Free,183.66,2,0,synthetic_saas
41397662-2514-43cd-a968-b6cc98d1c12d,2023-05-26,2025-03-15,Lebanon,Basic,24.46,4,1,synthetic_saas
ba8179dc-9a71-48ad-8559-1d4d9b8cb01b,2023-12-07,2024-08-30,Kiribati,Enterprise,24.95,2,0,synthetic_saas
d4bc1998-6b5c-4c5c-87c0-51f787c634b3,2024-03-16,2024-06-10,Bolivia,Basic,32.71,7,0,synthetic_saas
13ccaf1b-058b-4453-8819-5209a1ab1d10,2023-11-18,2024-09-30,Bosnia and Herzegovina,Pro,8.03,6,1,synthetic_saas
f86acadf-9df3-4560-b18d-0044ef54ac71,2023-12-26,2024-11-06,Uruguay,Free,143.34,8,0,synthetic_saas
f202b0cd-faea-422d-a86e-814e15e122f3,2023-08-24,2025-03-19,Ireland,Free,59.57,5,0,synthetic_saas
228fa727-6d41-4e65-866e-9f4adc0efb65,2024-01-26,2024-12-30,American Samoa,Pro,36.69,6,0,synthetic_saas
ae5ad6bd-6e22-48bb-9b40-25494a9a62c8,2023-11-11,2024-06-15,Oman,Enterprise,154.67,4,0,synthetic_saas
ede9d06e-274c-49f6-8d1c-b3a436517181,2023-05-13,2025-03-29,Cape Verde,Enterprise,67.95,8,0,synthetic_saas
c67b1926-cc7e-4c0c-9470-8b9c07254a33,2023-06-12,2024-08-12,Malta,Basic,139.04,1,0,synthetic_saas
9befff12-57c5-423c-ae27-2907b98a7db6,2023-05-29,2024-11-20,Yemen,Basic,160.72,5,0,synthetic_saas
f723bc3c-9900-42fa-97ff-75f86705ee90,2024-03-14,2025-02-25,British Indian Ocean Territory (Chagos Archipelago),Basic,105.01,4,0,synthetic_saas
de30c656-7975-4faa-8393-eed420c05da7,2024-03-27,2024-09-18,Belize,Pro,105.55,7,0,synthetic_saas
df13105c-a071-4e90-9ecc-75ce0730a1b1,2023-10-30,2025-01-21,Brunei Darussalam,Basic,198.88,10,0,synthetic_saas
a53f69bd-6e74-40c9-935e-bbcd85159bcd,2024-01-20,2025-01-06,Latvia,Pro,166.97,5,0,synthetic_saas
60bdc58b-c77b-48e1-9d62-4f44edf16d7e,2024-02-24,2025-01-28,Bosnia and Herzegovina,Enterprise,89.79,0,0,synthetic_saas
65638fc5-bd9c-496d-b430-c169dcc11c2a,2023-08-15,2024-11-18,Faroe Islands,Pro,62.55,9,0,synthetic_saas
68dd342e-3525-4ab7-b81c-8d2610bae6e1,2023-04-14,2024-04-17,Senegal,Enterprise,175.54,10,0,synthetic_saas
6f212437-692b-4dd5-b411-9444cfea0c6a,2024-01-22,2025-04-05,Estonia,Basic,171.74,1,0,synthetic_saas
1cc8c953-0de8-46be-b705-f781bf09b027,2023-05-31,2024-09-27,Seychelles,Pro,104.03,9,1,synthetic_saas
0df12640-5a8d-4d9d-87b3-c4002bc816fc,2023-11-15,2024-06-15,Saint Vincent and the Grenadines,Basic,23.0,1,0,synthetic_saas
fc7c1a32-eda6-433e-93a1-88b616ff2dd5,2023-04-17,2025-03-20,Comoros,Enterprise,179.03,2,0,synthetic_saas
1257f82d-ddc2-4272-9c91-db48d4919fd5,2023-07-31,2024-12-13,Lesotho,Free,185.0,0,0,synthetic_saas
82038af3-9cb9-4d9c-90f3-b93acb017fb1,2023-08-10,2025-03-04,Cyprus,Free,39.98,8,0,synthetic_saas
c2ddb5d6-32cb-418d-9f69-9efedcfd7d12,2023-08-20,2024-10-30,Saint Vincent and the Grenadines,Basic,167.67,4,0,synthetic_saas
d36f4447-869a-4afd-98d1-b0a3c0964499,2023-09-16,2024-04-11,New Zealand,Enterprise,16.84,6,0,synthetic_saas
52cbc329-e82c-4e31-9064-8537a08c126c,2024-02-05,2025-01-23,India,Enterprise,42.56,6,0,synthetic_saas
756832d0-2f3a-4ba2-995f-37945fb6703d,2024-01-11,2024-05-12,Nepal,Pro,39.56,1,0,synthetic_saas
57948a51-7e8f-436b-a7b2-d29ee7d99ab7,2023-06-15,2025-01-19,Hungary,Free,194.81,5,0,synthetic_saas
dbf47481-8c8c-4b0b-b307-5da4f92cbaff,2023-09-19,2024-05-14,Cambodia,Basic,31.67,2,1,synthetic_saas
d69cdf0d-a5da-49cf-bb41-92e2cd9b5f42,2023-06-29,2025-03-17,Jordan,Pro,40.07,7,0,synthetic_saas
e7af73a9-0a2b-4587-a529-9a6465fcddee,2023-10-28,2024-09-13,Japan,Enterprise,27.57,9,0,synthetic_saas
60990834-d6f8-4203-b1f6-83993191555a,2024-03-03,2025-02-24,Niger,Enterprise,147.79,10,1,synthetic_saas
1729b1f0-709b-4073-b853-3cbf4cacb919,2023-07-13,2024-12-05,Switzerland,Pro,165.97,9,0,synthetic_saas
038d1b6c-b779-4db1-878b-a967f6dcd289,2023-07-22,2024-09-09,British Indian Ocean Territory (Chagos Archipelago),Pro,175.34,4,1,synthetic_saas
82c899bf-0edf-472f-8c0e-853fef478d4b,2024-02-09,2024-10-06,Papua New Guinea,Free,66.34,9,0,synthetic_saas
a0e6c377-5815-43ef-921c-ee033f8bab14,2023-12-15,2024-05-17,Reunion,Enterprise,119.47,6,0,synthetic_saas
ebca41dc-8195-42ae-a21b-49d94250d754,2024-03-17,2024-07-17,Papua New Guinea,Enterprise,29.86,7,0,synthetic_saas
0056d428-838d-44d5-b764-5528a3407864,2024-02-09,2024-04-09,Uganda,Basic,34.85,9,0,synthetic_saas
e67ff647-e440-4c8a-a5e3-70140fba07e7,2023-08-03,2025-03-17,Burkina Faso,Free,55.81,4,1,synthetic_saas
1d86cf0a-3a6f-4581-a02a-31d07a1cebff,2023-05-21,2024-05-01,Seychelles,Pro,29.7,1,0,synthetic_saas
829009e3-0bc3-4732-a04a-953a01e76e44,2023-05-07,2025-03-08,Albania,Enterprise,136.24,8,0,synthetic_saas
07772c64-c372-46a5-80c0-5baa24da89be,2024-02-15,2024-05-28,Equatorial Guinea,Basic,184.54,10,0,synthetic_saas
1e6527d6-d9b3-4712-90fa-c8a99e27ed86,2023-04-18,2024-11-20,Austria,Free,41.43,6,0,synthetic_saas
85dc08ab-f53a-487f-afc4-da859f5386b8,2023-12-12,2024-08-21,Iran,Free,60.91,5,0,synthetic_saas
b636fe4f-b9ef-4359-9598-d2a0869a6038,2023-08-23,2025-02-04,Barbados,Free,171.44,5,0,synthetic_saas
db4d6126-9215-471a-a217-8f716d7da94d,2023-11-15,2024-09-16,Guatemala,Free,126.9,0,0,synthetic_saas
17404a4a-bab1-4363-b87f-2729de4dbb9a,2024-02-21,2025-03-07,Guinea-Bissau,Free,79.22,0,1,synthetic_saas
9341c7fb-875c-4985-b14d-a7e48f037b8b,2024-03-31,2024-06-30,Portugal,Basic,61.39,7,0,synthetic_saas
7ab8add2-b4c3-4986-a895-8d4b61c119dd,2024-01-02,2024-11-21,Niger,Pro,102.14,2,1,synthetic_saas
9bc0386e-3dfd-4a90-9158-683f5184ba6c,2023-09-21,2024-09-07,Afghanistan,Free,5.66,4,1,synthetic_saas
e3c917d5-1328-497d-9b25-f5045cdffab1,2023-12-23,2024-12-30,Guam,Free,182.74,8,0,synthetic_saas
418b35c2-e86d-4dc5-a1de-7a6869f4ca88,2023-07-06,2024-10-02,Yemen,Pro,131.33,2,1,synthetic_saas
30c5ae48-a353-457e-bb52-e5c85822353e,2023-09-27,2024-04-22,Saint Helena,Pro,42.51,2,0,synthetic_saas
44e1072a-8de0-462e-b854-c5e5fda2a7a6,2023-05-27,2024-05-02,Latvia,Free,105.38,0,0,synthetic_saas
9fc76588-46c2-4e97-bd04-9f88dc7648d5,2023-08-10,2024-11-02,Swaziland,Free,23.57,5,0,synthetic_saas
4b6dfe1d-94f2-4ac5-b4ea-dc56fd3df790,2023-05-20,2024-05-30,Colombia,Free,141.8,5,0,synthetic_saas
5e55f4f7-3f76-4c60-93dd-2b319ea81ab1,2023-11-11,2024-11-22,Guatemala,Enterprise,84.83,0,0,synthetic_saas
87e01daa-ca50-4e3b-88b3-c03b3043c29c,2023-12-17,2025-01-10,Peru,Pro,156.12,6,0,synthetic_saas
86c1a063-fe9b-4bdc-b401-6ffae9ab5811,2023-11-20,2024-10-24,United Arab Emirates,Enterprise,64.14,4,1,synthetic_saas
b5f3026d-edae-4ae2-9006-9145aca05e4b,2023-07-28,2024-07-24,Fiji,Pro,100.29,8,0,synthetic_saas
afeb6842-87db-4082-9f5b-a855a4e4a6b1,2024-01-16,2024-08-11,Antigua and Barbuda,Free,103.77,9,1,synthetic_saas
cc14d7c3-189e-4a8c-b286-ad63d4fe2448,2023-08-21,2025-02-01,Palau,Free,46.44,0,0,synthetic_saas
1ccd3e95-2094-4975-8326-c3a6d1c24843,2023-05-04,2024-06-20,Seychelles,Basic,25.27,4,0,synthetic_saas
eb603ee2-aac0-4150-9be2-bdd0cd1d43ab,2023-09-17,2024-06-15,Cameroon,Free,56.83,0,0,synthetic_saas
cfff4cf0-70f8-4a4f-b9de-bd7dc287cf63,2023-04-30,2025-01-19,Cape Verde,Pro,165.92,0,1,synthetic_saas
6c5e97f7-6740-4d8d-91e3-7f29a0589956,2023-11-01,2025-03-17,Korea,Basic,43.48,9,0,synthetic_saas
c0be5e22-9f9b-486e-91f7-89e5e695800f,2023-12-07,2024-12-04,Uruguay,Pro,152.07,9,1,synthetic_saas
1ba54206-ca18-4aee-a026-4066b85b88bb,2024-02-19,2024-05-08,Cyprus,Enterprise,78.3,9,0,synthetic_saas
83494fd3-2ef2-4a6c-bf5c-75f270f1987b,2024-03-29,2024-09-11,Vietnam,Free,57.64,7,0,synthetic_saas
b0c40ce9-ba55-49de-ab00-1261c000d4a2,2023-10-26,2025-02-14,French Southern Territories,Enterprise,95.18,5,1,synthetic_saas
7550c7de-b5d0-4d1d-8993-65293747a059,2023-11-22,2025-03-04,Papua New Guinea,Free,113.73,1,0,synthetic_saas
1752a75d-670d-4eb0-a388-41c6b3cb3a11,2024-01-19,2024-06-24,French Guiana,Free,101.1,3,0,synthetic_saas
857a6c19-c2d0-421f-bfe9-0ea38d736839,2023-10-04,2025-02-25,Finland,Free,107.9,2,0,synthetic_saas
c9967c09-6e56-42e5-a6dd-15ba0daad325,2023-12-10,2024-12-16,United Kingdom,Enterprise,169.06,5,0,synthetic_saas
952ae34f-f797-4222-9eb4-fd380a6703c3,2023-12-31,2024-10-06,Netherlands Antilles,Enterprise,5.07,9,0,synthetic_saas
834745e7-0a0e-477c-89ac-d1c883da3fb2,2023-07-05,2025-02-18,Venezuela,Enterprise,133.04,9,0,synthetic_saas
d69d08f2-ef2e-4562-bffe-fea4050ab1ad,2023-07-11,2024-12-04,Seychelles,Pro,72.44,10,0,synthetic_saas
b651e77a-d74b-41c3-ad82-b695822d3081,2023-08-10,2024-12-22,Japan,Pro,154.28,0,0,synthetic_saas
5655d226-46ef-40a3-8c87-3e8b09aad101,2023-10-31,2025-02-18,Jersey,Basic,133.71,7,1,synthetic_saas
e10e716e-55bf-4894-84e1-aa6233bfb4f7,2023-05-21,2025-01-13,Russian Federation,Pro,34.67,0,1,synthetic_saas
fd0035ae-b0a5-4cb1-b01d-67959349507d,2023-04-28,2025-03-01,Central African Republic,Pro,8.88,1,0,synthetic_saas
9ef147cc-b353-48f9-bff0-1d234f4b8111,2023-08-08,2025-01-09,Tuvalu,Free,164.41,9,0,synthetic_saas
cc37eda6-7fff-458c-9902-171314caf6dd,2023-12-20,2025-04-01,Russian Federation,Pro,51.09,9,0,synthetic_saas
633aa4a2-6b7e-4e11-8450-dc56a077a820,2024-01-30,2025-03-15,Austria,Free,139.0,3,1,synthetic_saas
cff80fdc-25b1-41c2-8b85-43c8e5a0f885,2023-08-27,2024-04-11,Tunisia,Basic,64.31,1,0,synthetic_saas
578dc7c3-ff81-470b-a41b-42693e906a9d,2023-11-23,2024-12-27,Macao,Free,151.43,6,0,synthetic_saas
5988ae3f-7fae-4015-ab62-b78a4a759f26,2023-10-27,2024-07-02,Puerto Rico,Free,91.51,9,0,synthetic_saas
d75068e8-79da-4c15-af27-86438ac59318,2023-12-06,2024-10-30,Thailand,Free,2.1,4,0,synthetic_saas
